name,total,exact,transposed,tonalTransped,inverted,augmented,retrograded,rotated,trInverted,trAugmented,trRetrograded,approxEq9,approxEq8,approxEq7,approxEq6,approxEq5,approxEq4,approxEq3,approxEq2,approxEq1,unclassified
HetVrouwtjeVanStavoren:exp:pattern2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HetVrouwtjeVanStavoren:exp:pattern3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HetVrouwtjeVanStavoren:exp:pattern4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
HetWasLaatstOpEenZomerdag:exp:pattern1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
HetWasLaatstOpEenZomerdag:exp:pattern2,14,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
HetWasLaatstOpEenZomerdag:exp:pattern3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
HetWasOpEenDriekoningenavond:exp:pattern1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HetWasOpEenDriekoningenavond:exp:pattern2,12,3,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3
HetWasOpEenDriekoningenavond:exp:pattern3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,3
IkKwamLaatstEensInDeStad:exp:pattern1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IkKwamLaatstEensInDeStad:exp:pattern2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,15
IkKwamLaatstEensInDeStad:exp:pattern3,14,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,4
IkKwamLaatstEensInDeStad:exp:pattern4,14,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,6
IkKwamLaatstEensInDeStad:exp:pattern5,14,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,7
KomLaatOnsNuZoStilNietZijn:exp:pattern1,17,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KomLaatOnsNuZoStilNietZijn:exp:pattern2,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KomLaatOnsNuZoStilNietZijn:exp:pattern3,16,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KomLaatOnsNuZoStilNietZijn:exp:pattern4,12,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LieveSchipperVaarMeOver:exp:pattern1,17,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LieveSchipperVaarMeOver:exp:pattern2,12,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
LieveSchipperVaarMeOver:exp:pattern3,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LieveSchipperVaarMeOver:exp:pattern5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,8
OGodIkLeefInNood:exp:pattern1,12,3,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OGodIkLeefInNood:exp:pattern2,14,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,10
OGodIkLeefInNood:exp:pattern3,6,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
SoldaatKwamUitDeOorlog:exp:pattern1,49,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,4,39
VaarwelBruidjeSchoon:exp:pattern1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,15
VaarwelBruidjeSchoon:exp:pattern2,15,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
VaarwelBruidjeSchoon:exp:pattern3,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
WatZagIkDaarVanVerre:exp:pattern1,22,2,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
WatZagIkDaarVanVerre:exp:pattern2,14,8,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
WatZagIkDaarVanVerre:exp:pattern3,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
WatZagIkDaarVanVerre:exp:pattern4,18,0,0,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
WatZagIkDaarVanVerre:exp:pattern5,16,9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
ZolangDeBoomZalBloeien:exp:pattern1,35,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
ZolangDeBoomZalBloeien:exp:pattern2,22,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZolangDeBoomZalBloeien:exp:pattern3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ZolangDeBoomZalBloeien:exp:pattern4,22,1,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
ZolangDeBoomZalBloeien:exp:pattern5,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
